tract,prostitution,other_offense,theft,liquor_law_violation,non_criminal,burglary,public_peace_violation,other_offense_,ritualism,homicide,battery,interfere_with_public_officer,offenses_involving_children,arson,narcotics,gambling,offense_involving_children,assault,motor_vehicle_theft,intimidation,public_indecency,weapons_violation,robbery,kidnapping,interference_with_public_officer,non_criminal__subject_specified_,crim_sexual_assault,criminal_trespass,domestic_violence,criminal_damage,sex_offense,stalking,other_narcotic_violation,deceptive_practice,obscenity
17031071100,0,2.038043478,53.66847826,0.679347826,0,12.9076087,0.679347826,0,0,0,10.86956522,0,0,0,2.038043478,0,0.339673913,1.358695652,3.057065217,0,0,0,4.755434783,0,0,0,0.339673913,2.038043478,0,13.58695652,0,0.339673913,0,5.774456522,0
17031221500,0,3.534817957,37.46907034,1.060445387,0,5.302226935,2.120890774,0,0,0,35.34817957,0,0,0.353481796,6.716154118,0,0,4.241781548,8.837044892,0,0,0,3.888299753,0,0,0,0.353481796,6.362672322,0,10.25097207,0,0.353481796,0,6.009190527,0
17031080300,0,4.866743917,46.11819235,1.390498262,0,7.41599073,0.463499421,0,0,0,11.1239861,0,0,0.23174971,3.012746234,0,0.463499421,2.317497103,1.390498262,0,0,0.23174971,5.330243337,0,0,0,0.463499421,1.622247972,0,12.28273465,0,0.23174971,0,6.952491309,0
17031160400,0,3.984899329,15.10067114,0.209731544,0,8.808724832,0.629194631,0,0,0,8.389261745,0,0,0,5.033557047,0,0.629194631,2.516778523,6.92114094,0,0,0.419463087,1.677852349,0,0,0,0.419463087,0.838926174,0,11.11577181,0,0.209731544,0,2.30704698,0
17031310700,0,5.910165485,9.456264775,0.591016548,0,2.955082742,6.501182033,0,0,0,20.6855792,0,0,0,8.865248227,0,0,8.274231678,5.319148936,0,0,1.773049645,0.591016548,0,0,0,0.591016548,0.591016548,0,14.18439716,0,0.591016548,0,0.591016548,0
17031390700,0.178826896,4.113018598,26.64520744,0,0,1.967095851,0.178826896,0,0,0,7.510729614,0,0,0,3.755364807,0,0,3.576537911,2.682403433,0,0,0.178826896,3.934191702,0,0,0,0.357653791,0.894134478,0,8.762517883,0,0.178826896,0,2.861230329,0
17031480500,0,5.926388022,33.06300686,0,0,13.10043668,0.311915159,0,0,0.311915159,21.83406114,0,0,0,5.926388022,0.311915159,0.311915159,4.678727386,7.485963818,0,0,3.119151591,6.8621335,0,0,0,0.935745477,2.807236432,0,14.34809732,0,0.311915159,0,4.366812227,0
17031750600,0,9.7799511,27.98152676,0.271665308,0,10.86661233,0.814995925,0,0,0.543330617,36.13148601,0,0,0.271665308,19.01657158,0,0.543330617,10.32328172,8.964955175,0,0,2.173322467,5.704971475,0,0,0,0.543330617,1.901657158,0,23.36321652,0,0.271665308,0,4.88997555,0
17031839900,0,6.617647059,15.19607843,0,0,7.843137255,0,0,0,0.245098039,12.00980392,0,0,0,2.205882353,0,0.490196078,3.676470588,5.882352941,0,0,0.980392157,1.225490196,0,0,0,0.490196078,1.225490196,0,12.99019608,0,0.245098039,0,2.941176471,0
17031831800,0,4.112622588,15.65960139,0.474533376,0,7.908889592,0.158177792,0,0,0,8.383422967,0,0,0,3.638089212,0.158177792,0.316355584,2.689022461,3.163555837,0.158177792,0,0.632711167,2.372666878,0,0,0,0.316355584,1.581777918,0,5.852578298,0,0.158177792,0,1.265422335,0
17031220400,0,3.206412826,25.65130261,0.400801603,0,6.012024048,0.801603206,0,0,0,7.615230461,0,0,0,2.004008016,0,0.801603206,4.809619238,8.016032064,0,0,0,3.607214429,0.400801603,0,0,0.400801603,1.603206413,0,10.02004008,0,0.400801603,0,3.206412826,0
17031351000,0,7.958371595,37.03703704,0,0,3.367003367,0,0,0,0,18.67156413,0,0,0,1.836547291,0,0.61218243,3.673094582,6.734006734,0,0,0,6.734006734,0.306091215,0,0,0.306091215,0.61218243,0,11.01928375,0,0.306091215,0,3.673094582,0
17031390300,0,13.48888079,32.44622676,0.364564346,0,12.03062341,1.458257382,0,0,0.364564346,32.44622676,0,0,0,8.384979949,1.093693037,0.364564346,12.7597521,7.291286912,0,0,1.458257382,4.739336493,0.364564346,0,0,0.364564346,3.645643456,0,17.86365293,0,0.364564346,0,2.551950419,0
17031834300,0,12.02435312,44.74885845,0,0,13.24200913,1.369863014,0,0,0,31.50684932,0,0,0,7.305936073,0.304414003,0.913242009,13.69863014,8.371385084,0,0,2.130898021,13.39421613,0.152207002,0,0,1.065449011,1.97869102,0,19.6347032,0,0.152207002,0,9.436834094,0
17031837100,0.549752611,9.345794393,54.97526113,1.099505223,0,15.39307312,0.549752611,0,0,0,49.47773502,0,0,1.099505223,40.13194063,2.199010445,0.549752611,14.29356789,24.73886751,0,0,3.298515668,24.73886751,0.549752611,0,0,0.549752611,4.398020891,0,26.93787795,0,1.099505223,0,6.597031336,0
17031843000,4.625735913,22.70815812,63.49873844,0,0,21.44659378,3.364171573,0,0,0,79.05803196,0,0,0.841042893,169.470143,1.26156434,2.52312868,26.91337258,17.66190076,0,0,5.887300252,30.6980656,0.420521447,0,0,0.841042893,6.728343146,0,56.77039529,0,0.420521447,0,10.09251472,0
17031120400,0,5.405405405,10.81081081,0,0,6.258890469,0.284495021,0,0,0,6.258890469,0,0,0.568990043,1.991465149,0,0.284495021,2.275960171,4.551920341,0,0,0,0,0,0.284495021,0,0.284495021,1.137980085,0,7.396870555,0,0.284495021,0,2.560455192,0
17031839000,0,1.914922719,26.26179729,0.136780194,0,1.231021748,0.547120777,0,0,0,5.334427575,0,0,0,1.641362331,0,0.136780194,1.504582137,1.641362331,0,0,0,1.778142525,0,0.136780194,0,0.136780194,1.094241554,0,5.607987963,0,0.273560388,0,14.63548078,0
17031020901,0.191534189,4.213752155,17.42961119,0.191534189,0,4.788354721,1.149205133,0,0,0.191534189,16.28040605,0,0,0.191534189,5.171423099,0,0.574602567,6.70369661,2.873012833,0,0,0.766136755,4.596820532,0,0.191534189,0,0.191534189,0.957670944,0,9.193641065,0,0.191534189,0,1.915341889,0
17031320600,1.644736842,4.464285714,67.90413534,0.234962406,0,1.879699248,1.409774436,0,0,0,19.03195489,0,0,0,6.343984962,0,0,4.934210526,2.819548872,0,0,1.17481203,2.819548872,0,0.939849624,0,1.409774436,9.633458647,0,7.753759398,0,0.234962406,0,25.61090226,0
17031420200,0,9.866511898,17.99187464,0,0,5.803830528,0,0,0,0.580383053,28.43876959,0,0,0,6.384213581,0,0.580383053,7.544979687,5.223447475,0,0,1.160766106,5.223447475,0,0.580383053,0,0.580383053,1.160766106,0,11.60766106,0,0.580383053,0,3.482298317,0
